Order_ID,Customer_ID,Customer_Name,Product_Name,Product_Category,Quantity,Unit_Price,Revenue,Profit,Order_Date,Region,State_City
ORD007155,CUST00556,Nicole Gonzalez,Desk Organizer,Stationary,5,8568.13,42840.65,11554.73,2024-07-18,West,Surat
ORD002039,CUST00462,Eric Williams,Running Shoes,SPORTS,3,18141.79,54425.37,11346.09,21-Jul-2024,North,Lucknow
ORD002139,CUST01270,Amanda Perkins,Bookshelf,furniture,1,22072.79,22072.79,3004.31,24-Mar-2024,South,Chennai
ORD007467,CUST01556,Kim Lopez,Sketchbook,Stationary,3,16572.02,49716.06,3825.42,26/11/2025,East,Bhubaneswar
ORD003205,CUST00396,Dana Chapman,Headphones,Electronics,3,21410.84,64232.52,18832.59,2025-08-11,West,Mumbai
ORD004700,CUST01237,Kimberly May,Coffee Beans,Grocery,4,17158.63,68634.52,15239.1,09-Jul-2024,West,Pune
ORD003835,CUST01581,Debra Bradley,Dumbbell Set,sports,1,21695.95,21695.95,6059.41,13/03/2025,East,Bhubaneswar
ORD004251,CUST00114,Crystal Johnson,Wall Clock,Home Decor,8,16828.43,134627.44,41578.71,26-Dec-2024,East,Patna
ORD001926,CUST00763,Jennifer Goodwin,Curtains,HomeDecor,3,2545.26,7635.78,2269.56,19/04/2024,West,Pune
ORD006456,CUST00086,Daniel Baker,Jacket,CLOTHING,8,5707.83,45662.64,5006.9,08/08/2023,East,Bhubaneswar
ORD000393,CUST01354,Edward Arroyo,Snack Box,Grocery,7,15446.97,108128.79,19911.69,02-26-2024,East,Bhubaneswar
ORD004330,CUST01766,Audrey Jackson,Notebook,STATIONERY,3,20560.41,61681.23,5499.5,03-Nov-2025,West,Pune
ORD006424,CUST00935,Michael Thompson,Coffee Table,Furniture,1,14674.09,14674.09,4325.0,30-Nov-2023,West,Surat
ORD001980,CUST01158,Heidi Brown,Bookshelf,FURNITURE,4,21028.69,84114.76,20437.7,02-May-2023,West,Pune
ORD005408,CUST01146,Kristin Huerta,Tea Pack,groceries,7,313.93,2197.51,229.96,03-16-2024,West,Surat
ORD001978,CUST01342,Jessica Harris,Pen Set,Stationery,1,18145.41,18145.41,2845.74,03/08/2025,South,Chennai
ORD006264,CUST01436,Melinda Mitchell,Sketchbook,Stationary,2,13860.77,27721.54,7612.59,12-11-2023,West,Ahmedabad
ORD004882,CUST00862,Bonnie Valencia,Camera,Electronics,6,22362.09,134172.54,39883.48,19-Mar-2024,North,Delhi
ORD007784,CUST00487,Monica Miller,Coffee Table,FURNITURE,6,373.33,2239.98,165.8,2023-12-15,West,Ahmedabad
ORD007401,CUST00780,Kevin Price,Notebook,STATIONERY,4,24095.57,96382.28,8728.93,28/03/2024,South,Hyderabad
ORD006311,CUST00318,Ashley Hall,Smartwatch,Electronics,6,22524.46,135146.76,27878.33,27-Jun-2024,South,Kochi
ORD005722,CUST00937,Amanda Harvey,Tea Pack,GROCERIES,8,9012.12,72096.96,6886.91,06-09-2024,East,Guwahati
ORD001855,CUST00408,Jeremy Turner,Bed Frame,furniture,4,381.58,1526.32,83.75,07-Nov-2024,South,Chennai
ORD003096,CUST01426,David Torres,Wall Clock,home decor,1,2442.83,2442.83,556.03,2024-09-17,East,Bhubaneswar
ORD003245,CUST00955,,Wall Clock,HomeDecor,1,,24624.89,3091.15,18/01/2025,,Chandigarh
ORD002224,CUST00034,Nathan Maldonado,Sneakers,CLOTHING,1,5519.63,5519.63,918.9,2025-04-01,East,Bhubaneswar
ORD007446,CUST00257,Susan Murray MD,Dining Table,Furnitures,2,13745.83,27491.66,6210.58,05-02-2024,West,Surat
ORD000496,CUST01444,Glenn Collins DDS,Wall Art,Home Decor,2,8303.67,16607.34,1406.92,03-Aug-2024,North,Lucknow
ORD004801,CUST00437,Ralph Anderson,Rice Bag,GROCERIES,8,21280.57,170244.56,53583.93,08-24-2025,West,Surat
ORD004579,CUST00160,Jamie Smith,Bluetooth Speaker,Electronic,4,16758.89,67035.56,16191.24,24/01/2025,South,Hyderabad
ORD004839,CUST00857,Elizabeth Holmes,Desk Organizer,STATIONERY,3,14316.24,42948.72,13912.21,09-Feb-2025,South,Hyderabad
ORD005357,CUST01258,Manuel Mccullough,Wall Art,Home decor,2,7904.52,15809.04,4994.85,24/11/2025,West,Mumbai
ORD001195,CUST00781,Christine Goodwin,Bookshelf,furniture,2,7883.21,15766.42,1627.46,05-31-2025,North,Jaipur
ORD007339,CUST01248,Aaron Carlson,Tea Pack,Groceries,7,16254.14,113778.98,26491.69,06/01/2024,East,Patna
ORD004555,CUST01373,John Oliver,Bed Frame,FURNITURE,5,5203.93,26019.65,8527.41,18/12/2025,East,Kolkata
ORD003062,CUST01528,Bradley Duncan,Smartphone,Electronic,7,13145.41,92017.87,31658.64,17-Sep-2023,East,Bhubaneswar
ORD000319,CUST00927,Vickie Anderson,Coffee Beans,Groceries,5,14954.71,74773.55,15349.72,2024-09-10,West,Surat
ORD004774,CUST00230,Lori Guerrero,Coffee Beans,GROCERIES,6,408.88,2453.28,310.16,18/10/2025,West,Mumbai
ORD003041,CUST00318,Ashley Hall,Curtains,home decor,1,8473.42,8473.42,1267.32,02-Dec-2023,South,Hyderabad
ORD001794,CUST00547,Johnny Khan,Headphones,Electronic,4,16123.97,64495.88,6390.26,21-Feb-2023,East,Guwahati
ORD004449,CUST00011,Monica Herrera,Backpack,Stationary,7,2196.78,15377.46,4018.98,2025-04-05,North,Delhi
ORD005323,CUST00750,Leslie Gardner,Table Lamp,home decor,3,21685.76,65057.28,8251.95,29-Dec-2024,West,Ahmedabad
ORD004021,CUST00485,Jasmine Beltran,Jeans,Clothes,8,7947.15,63577.2,20475.28,11-Feb-2023,West,Pune
ORD003017,CUST01322,Colin Fletcher,Laptop,Electronic,7,13637.31,95461.17,5075.89,2024-02-17,South,Kochi
ORD006892,CUST00773,Eric Patrick,Bed Frame,FURNITURE,5,22641.51,113207.55,15364.29,12/09/2025,North,Jaipur
ORD000072,CUST00343,Anthony Harmon,Wall Clock,home decor,5,962.47,4812.35,565.23,14/08/2024,West,Mumbai
ORD003935,CUST01736,Joanna Kelly,Coffee Beans,groceries,1,6230.58,6230.58,459.26,15-Jun-2024,East,Bhubaneswar
ORD000638,CUST00478,Judith Carter,Cereal,GROCERIES,7,22016.46,154115.22,36335.62,2024-11-26,West,Mumbai
ORD006176,CUST01390,Robert Thompson,Office Chair,FURNITURE,2,17683.11,35366.22,8498.01,2025-03-17,West,Surat
ORD002265,CUST00444,Holly Valentine,Coffee Table,furniture,5,22345.73,111728.65,8986.2,26/07/2023,East,Bhubaneswar
ORD002092,CUST00888,Dana Ruiz,Wall Clock,home decor,1,18574.61,18574.61,5142.75,10-27-2024,West,Pune
ORD004157,CUST01442,Derrick Espinoza,Camera,Electronics ,5,5298.91,26494.55,7929.55,03/08/2023,East,Guwahati
ORD002277,CUST00692,Pamela Gutierrez,Sketchbook,stationery,5,17129.84,85649.2,13466.11,29-Apr-2025,East,Guwahati
ORD006193,CUST00609,Rachel Bradley,T-Shirt,Clothes,3,17369.22,52107.66,9116.14,07/02/2025,East,Bhubaneswar
ORD000802,CUST01690,Robert Marquez,Smartwatch,ELECTRONICS,2,12861.83,25723.66,7741.41,2023-10-18,West,Mumbai
ORD007828,CUST01306,Matthew Baker,Bicycle,Sport,6,15217.22,91303.32,11405.69,18/07/2025,East,Bhubaneswar
ORD002403,CUST01109,Kara Hernandez,Football,Sports,8,3519.05,28152.4,2596.09,24-Aug-2025,East,Kolkata
ORD001680,CUST01361,Megan Hall MD,Bicycle,sports,8,4367.57,34940.56,3755.71,16/02/2025,East,Patna
ORD003431,CUST01724,Samantha Howard,Olive Oil,Grocery,6,22728.5,136371.0,18430.5,2023-11-30,South,Chennai
ORD001235,CUST01178,Tracy Chavez,Sofa,FURNITURE,8,6255.61,50044.88,13589.17,09-23-2025,West,Pune
ORD000397,CUST00832,Richard Stevens,Snack Box,groceries,3,11950.55,35851.65,3817.06,02-26-2025,West,Surat
ORD003312,CUST00437,Ralph Anderson,Backpack,STATIONERY,1,21719.22,21719.22,6804.46,22-Sep-2023,West,Surat
ORD001099,CUST01203,Kimberly Morrison,Photo Frame,Home decor,8,16262.16,130097.28,40490.79,14/09/2025,South,Hyderabad
ORD002189,CUST01072,Sarah Pittman,Table Lamp,Home Decor,6,5123.53,30741.18,6405.36,2024-01-24,East,Patna
ORD002671,CUST00771,Jesse Clark,Sneakers,Clothes,8,21710.23,173681.84,19793.51,07-04-2023,West,Mumbai
ORD000566,CUST01203,Kimberly Morrison,Desk Organizer,STATIONERY,6,24172.98,145037.88,45165.3,19/01/2024,South,Kochi
ORD003870,CUST00592,Kiara Little,Snack Box,groceries,2,17341.6,34683.2,6641.82,09-19-2025,North,Lucknow
ORD005756,CUST00673,Felicia Krueger,Football,sports,2,15788.63,31577.26,5969.39,07-10-2023,East,Kolkata
ORD005740,CUST01536,Frank Wheeler,Smartphone,ELECTRONICS,6,17295.62,103773.72,20118.4,2024-07-03,North,Chandigarh
ORD006019,CUST00651,Andrew Harper,Olive Oil,GROCERIES,4,9860.03,39440.12,13512.4,21/08/2023,North,Jaipur
ORD001260,CUST01166,Levi Lopez,Football,Sport,6,18593.49,111560.94,21657.84,10-20-2025,East,Patna
ORD000537,CUST00356,Jesse Perez,Backpack,stationery,2,10450.24,20900.48,2185.5,11/02/2025,North,Lucknow
ORD000410,CUST00488,Samantha Gardner,Bicycle,sports,4,14507.27,58029.08,17556.69,04-22-2023,East,Guwahati
ORD001596,CUST00568,Lauren Jackson,Smartwatch,electronics,1,14477.25,14477.25,5033.07,19/06/2023,West,Pune
ORD002644,CUST00966,Travis Conner,Sneakers,Clothing,5,23980.3,119901.5,36371.56,2024-11-07,South,Chennai
ORD000240,CUST01186,John Duncan,Tea Pack,GROCERIES,6,14753.82,88522.92,28280.24,06-09-2023,West,Pune
ORD000724,CUST00669,Nathaniel Lee,Backpack,stationery,5,16698.43,83492.15,28007.54,10/09/2023,West,Surat
ORD005930,CUST00475,Robin Thompson,Laptop,Electronic,5,10687.36,53436.8,8498.64,03/03/2023,North,Delhi
ORD004797,CUST01011,Kathryn Lester,Wall Clock,home decor,3,20964.0,62892.0,4912.01,06-25-2025,South,Hyderabad
ORD002145,CUST00658,Connie Turner,Notebook,stationery,8,13410.72,107285.76,13792.13,2025-05-25,North,Delhi
ORD004099,CUST01509,Desiree Spencer,Desk Organizer,stationery,7,,72559.27,16659.31,07/12/2025,South,Hyderabad
ORD003256,CUST01284,Jesse Williams,Running Shoes,Sports,8,12866.62,102932.96,6804.51,2023-09-25,East,Kolkata
ORD001375,CUST00160,Jamie Smith,Dress,CLOTHING,1,23359.33,23359.33,7255.14,2025-09-08,South,Hyderabad
ORD001748,CUST00523,Hannah Everett,Olive Oil,Grocery,2,11565.56,23131.12,2924.5,06/05/2023,South,Chennai
ORD002997,CUST00526,Joseph Shaw,Jacket,Clothes,6,1418.72,8512.32,2901.49,03-10-2024,South,Hyderabad
ORD004306,CUST00207,Bryan Herrera,Curtains,Home Decor,4,3214.28,12857.12,2793.63,23/12/2025,West,Surat
ORD007735,CUST01520,Sean Kane,Snack Box,Groceries,2,16239.32,32478.64,4086.12,06-07-2023,South,Hyderabad
ORD001333,CUST01160,Kara Sandoval,Coffee Table,Furnitures,6,23449.57,140697.42,41983.08,2025-04-12,North,Chandigarh
ORD007915,CUST01391,Dr. Samuel Holmes DDS,Bluetooth Speaker,Electronics,6,3281.68,19690.08,4649.82,18-Apr-2023,North,Jaipur
ORD000478,CUST01146,Kristin Huerta,Office Chair,Furniture,3,6677.52,20032.56,6747.13,2025-08-25,West,Surat
ORD004805,CUST01735,Christopher Hicks,T-Shirt,CLOTHING,1,14992.39,14992.39,3513.55,08-08-2025,West,Pune
ORD004668,CUST01503,Cindy Cannon,Wall Art,home decor,5,21244.77,106223.85,35016.66,17/04/2025,North,Chandigarh
ORD007593,CUST00664,Samuel Turner,Office Chair,furniture,1,4603.49,4603.49,1425.03,05/03/2023,South,Kochi
ORD003814,CUST01082,Edwin Brown,Table Lamp,Home decor,4,4152.84,16611.36,4599.16,23-Feb-2024,South,Bengaluru
ORD003899,CUST00236,Kathryn Snyder,Dumbbell Set,Sport,7,15832.08,110824.56,34700.52,18-Jul-2024,North,Jaipur
ORD000836,CUST00409,Anthony Romero,T-Shirt,Clothes,6,24911.49,149468.94,29279.25,2025-09-02,South,Kochi
ORD004205,CUST00557,Kathryn Williams,Sneakers,CLOTHING,1,3499.01,3499.01,558.29,2023-02-07,West,Mumbai
ORD002612,CUST00201,Melissa Brewer,Running Shoes,SPORTS,6,5958.79,35752.74,5155.02,2024-03-21,North,Chandigarh
ORD001418,CUST00130,Megan Orr,Bookshelf,furniture,4,12045.46,48181.84,15775.42,2024-12-20,North,Chandigarh
ORD001851,CUST01601,Louis Brown,Smartwatch,ELECTRONICS,3,14291.66,42874.98,5752.7,13/04/2023,North,Delhi
ORD003449,CUST00282,Tammie Bright,Laptop,Electronic,3,22197.2,66591.6,8040.72,01-10-2024,East,Bhubaneswar
ORD006714,CUST00833,Scott Alexander,Backpack,Stationary,4,6260.23,25040.92,1393.94,2023-06-16,North,Delhi
ORD006829,CUST01683,Charles Bush,Bookshelf,Furnitures,6,7969.69,47818.14,13099.23,2024-09-01,North,Lucknow
ORD002414,CUST00952,Sarah Thompson,Dumbbell Set,Sports,4,20624.1,82496.4,19483.14,06-29-2025,East,Kolkata
ORD005046,CUST01599,Eddie Sanders,Dumbbell Set,Sport,4,14857.06,59428.24,13054.56,14/03/2025,North,Jaipur
ORD007313,CUST00852,Paul Lawrence,Laptop,ELECTRONICS,5,14665.48,73327.4,18345.54,05/09/2025,North,Delhi
ORD006607,CUST01537,Eric Huerta,Photo Frame,home decor,3,11752.12,35256.36,9152.07,07/07/2024,West,Mumbai
ORD006832,CUST01095,Michael Cooper,Bookshelf,FURNITURE,2,8073.37,16146.74,2440.63,05/01/2024,West,Pune
ORD003765,CUST00167,Alyssa Long,Bicycle,Sport,8,21164.77,169318.16,53774.5,05-Mar-2025,West,Pune
ORD004884,CUST00426,Gregory Ponce,Headphones,Electronics ,7,979.3,6855.1,582.42,02-07-2024,South,Chennai
ORD000882,CUST01431,Adam Brooks,Bed Frame,Furnitures,2,3288.27,6576.54,2029.31,26-Apr-2025,North,Chandigarh
ORD005904,CUST00632,Joyce Brown,Olive Oil,GROCERIES,8,19487.25,155898.0,23962.44,10-30-2023,East,Kolkata
ORD007572,CUST01663,Michele Edwards,Yoga Mat,SPORTS,4,21893.94,87575.76,18589.16,06-30-2023,North,Lucknow
ORD001456,CUST00205,Erin Warner,Rug,home decor,5,152.31,761.55,197.18,31-Dec-2024,South,Bengaluru
ORD004027,CUST01456,Stephen Boyer,Dumbbell Set,Sport,6,3820.75,22924.5,4700.4,12-08-2024,North,Chandigarh
ORD003207,CUST01245,Michael Sloan,Sofa,FURNITURE,1,21945.62,21945.62,3309.68,14/07/2023,West,Mumbai
ORD005415,CUST00837,Danielle Watson,Curtains,HomeDecor,5,5431.38,27156.9,2082.07,2023-11-27,North,Jaipur
ORD001513,CUST01275,John Dixon,Curtains,home decor,7,16059.95,112419.65,21039.84,2025-05-05,West,Mumbai
ORD000442,CUST00089,Lisa Archer,Yoga Mat,sports,3,19669.48,59008.44,11537.24,2023-08-26,East,Kolkata
ORD007449,CUST00324,Brandy Chavez,Desk Organizer,Stationery,5,10268.62,51343.1,11149.4,04-Aug-2025,South,Kochi
ORD000265,CUST01589,Andrea Ho,Tennis Racket,Sports,8,3039.27,24314.16,1708.47,27/03/2024,East,Guwahati
ORD006214,CUST01361,Megan Hall MD,Bed Frame,furniture,2,6544.1,13088.2,2640.77,03-17-2025,East,Kolkata
ORD003638,CUST01402,Mark Thomas,Running Shoes,SPORTS,4,13023.31,52093.24,10505.52,2024-12-30,West,Mumbai
ORD002910,CUST01740,Laura Bush,Rice Bag,groceries,4,5947.34,23789.36,5913.89,12-Sep-2024,South,Kochi
ORD003647,CUST01780,Brent Garcia,Table Lamp,Home Decor,2,9966.79,19933.58,5429.12,02-Jul-2024,West,Mumbai
ORD002835,CUST01679,Donald Flores,Rice Bag,Groceries,5,12359.86,61799.3,19150.68,2025-05-12,North,Chandigarh
ORD007141,CUST01110,Lorraine Turner,Cereal,Grocery,2,7966.77,15933.54,1794.99,23-May-2024,North,Jaipur
ORD007332,CUST01095,Michael Cooper,Running Shoes,SPORTS,7,10996.28,76973.96,7152.03,19/02/2025,West,Mumbai
ORD004864,CUST00691,Ryan Landry,Tennis Racket,Sport,6,19266.27,115597.62,26440.55,08-21-2024,South,Hyderabad
ORD004655,CUST01321,Diane Mcdowell,Bluetooth Speaker,Electronics,5,16888.53,84442.65,15937.94,2024-03-31,South,Bengaluru
ORD005607,CUST01128,Jeffrey Howell,Notebook,Stationery,8,7933.32,63466.56,11375.22,03-25-2024,North,Chandigarh
ORD007570,CUST00267,Kimberly Gibson,Snack Box,GROCERIES,6,11067.4,66404.4,13308.36,11-May-2024,East,Patna
ORD006483,CUST01409,Jennifer White,Dumbbell Set,Sport,2,16032.27,32064.54,6480.52,03-01-2023,East,Patna
ORD000871,CUST01620,Stephen Young,Jeans,Clothing,4,16475.32,65901.28,10648.94,2024-10-05,West,Pune
ORD004220,CUST01553,Alicia Dillon,Photo Frame,Home Decor,1,2393.63,2393.63,392.08,2024-12-22,South,Hyderabad
ORD001662,CUST00612,Michael Lopez,Office Chair,FURNITURE,7,24966.2,174763.4,44516.17,15-Jul-2024,East,Patna
ORD006393,CUST01064,Ralph Yoder,Sneakers,Clothes,2,10643.45,21286.9,4167.96,05-17-2025,West,Mumbai
ORD000717,CUST00740,Linda Gonzalez,Snack Box,Groceries,6,21845.97,131075.82,38258.55,07-Jan-2023,East,Guwahati
ORD000725,CUST01095,Michael Cooper,Camera,ELECTRONICS,4,23304.73,93218.92,26092.09,05-13-2023,West,Surat
ORD005124,CUST01150,Amber Walker,Tea Pack,groceries,5,3502.34,17511.7,4251.1,04-23-2025,West,Mumbai
ORD005684,CUST00346,Theresa Williams,Notebook,stationery,3,21042.38,63127.14,8831.16,10-Jan-2023,North,Jaipur
ORD001470,CUST01768,Kim James,Laptop,electronics,2,2203.42,4406.84,472.09,21-Jul-2023,East,Kolkata
ORD007837,CUST00889,Chris Velazquez,Bed Frame,Furnitures,6,5418.7,32512.2,9291.0,05-06-2023,East,Patna
ORD007058,CUST01572,Brandy Forbes,Cereal,Grocery,8,13283.66,106269.28,32791.54,21-Sep-2024,West,Surat
ORD005947,CUST00642,Martha Bailey,Sneakers,Clothing,2,23253.03,46506.06,7168.54,12-24-2024,West,Mumbai
ORD004560,CUST00742,Manuel Brock,Jacket,clothing,8,14083.9,112671.2,7788.19,11-15-2024,North,Lucknow
ORD005049,CUST01275,John Dixon,Desk Organizer,stationery,7,15450.49,108153.43,25357.67,2024-04-27,West,Ahmedabad
ORD005065,CUST00855,Lindsay Lawson,Sketchbook,STATIONERY,7,22757.2,159300.4,55523.02,13-Jun-2025,North,Lucknow
ORD000155,CUST01556,Kim Lopez,Notebook,stationery,2,7881.41,15762.82,3184.7,2023-10-05,East,Patna
ORD001159,CUST00326,Patrick Moore,Dumbbell Set,sports,3,13589.42,40768.26,13720.12,18/05/2025,West,Mumbai
ORD001947,CUST01301,Kristy Smith,Sketchbook,stationery,2,21088.29,42176.58,2758.46,2023-10-21,North,Lucknow
ORD004789,CUST01397,Alejandro Martinez,Curtains,Home Decor,2,21293.77,42587.54,2383.64,2024-07-08,South,Kochi
ORD001417,CUST01616,Randy Griffin,Jeans,CLOTHING,4,13700.82,54803.28,6854.95,2023-02-07,North,Delhi
ORD000909,CUST00885,Holly Scott,Jeans,Clothing,8,23333.43,186667.44,23262.23,02-Mar-2025,East,Kolkata
ORD006041,CUST01613,Susan Cunningham,Sketchbook,Stationary,2,17291.1,34582.2,11338.85,28-Dec-2025,East,Guwahati
ORD004001,CUST00211,Christopher Smith,Smartwatch,ELECTRONICS,1,13229.43,13229.43,856.41,09-10-2025,North,Delhi
ORD001873,CUST00603,Tammy Mcdowell,Coffee Beans,Grocery,8,12788.08,102304.64,22919.63,2024-11-08,South,Hyderabad
ORD005862,CUST00331,Vanessa Howard,Bookshelf,Furniture,6,10943.03,65658.18,4759.51,21-Dec-2023,West,Surat
ORD003414,CUST00490,Lance Simmons,Coffee Table,Furniture,4,19151.69,76606.76,14824.71,2024-03-19,South,Bengaluru
ORD000020,CUST01658,Michael Marsh,Wall Clock,home decor,4,1822.18,7288.72,1663.16,2025-07-03,West,Surat
ORD003703,CUST00345,Kayla Rodriguez,Coffee Table,Furniture,2,23034.77,46069.54,11036.94,28-Jan-2023,East,Patna
ORD007265,CUST01438,Catherine Roberts,Yoga Mat,SPORTS,8,10237.04,81896.32,27726.69,11-11-2024,South,Kochi
ORD002798,CUST01614,Brittany Melton,Bed Frame,furniture,5,7106.09,35530.45,2016.97,2025-04-01,West,Pune
ORD000315,CUST00389,Sandra Drake,Wall Art,home decor,3,14026.82,42080.46,9150.08,08-05-2023,North,Chandigarh
ORD000626,CUST00393,Brian Smith,Sketchbook,STATIONERY,4,5971.31,23885.24,4732.68,2025-01-13,West,Mumbai
ORD003316,CUST00382,Paul Wilson,Tea Pack,Grocery,7,276.21,1933.47,510.39,01/12/2024,South,Bengaluru
ORD006830,CUST00530,Angel May,Jeans,Clothes,5,10356.31,51781.55,11943.5,29-Mar-2025,South,Hyderabad
ORD002229,CUST01165,Mitchell Griffith,Running Shoes,SPORTS,4,21458.08,85832.32,19084.25,18-Jan-2024,South,Kochi
ORD000119,CUST00088,Christopher Bass,Smartphone,Electronics ,7,20568.88,143982.16,24260.94,02-Mar-2023,West,Surat
ORD006538,CUST01465,Beth Hall,Bookshelf,FURNITURE,7,9645.04,67515.28,21595.41,2025-09-22,East,Bhubaneswar
ORD005641,CUST00171,Jamie Walton,Office Chair,FURNITURE,7,10682.58,74778.06,5126.76,06-Jun-2023,South,Chennai
ORD006597,CUST01328,Nicole Gutierrez,Sofa,FURNITURE,1,11709.1,11709.1,1551.35,06-15-2025,West,Mumbai
ORD003059,CUST00694,Jonathan Brooks,Smartphone,Electronics ,7,10904.86,76334.02,4767.14,10-09-2024,West,Pune
ORD002668,CUST00035,Debra Davidson,Hoodie,clothing,4,17337.64,69350.56,3542.61,05/01/2024,East,Kolkata
ORD007509,CUST01623,Lisa Grant,Tea Pack,groceries,1,4698.81,4698.81,1003.32,18/11/2024,East,Patna
ORD002926,CUST01088,Philip Jackson,Tennis Racket,Sports,7,12030.07,84210.49,9178.32,2024-03-22,West,Ahmedabad
ORD006227,CUST00404,Kathleen Webster,Hoodie,CLOTHING,8,14516.16,116129.28,26557.26,18/08/2025,North,Delhi
ORD002032,CUST00566,John Coffey,Curtains,Home decor,8,12839.32,102714.56,31152.58,23-Aug-2024,West,Mumbai
ORD007232,CUST01271,Kevin Escobar,Football,Sport,7,5479.84,38358.88,9231.78,21-Jul-2025,East,Patna
ORD001862,CUST00120,Jeffrey Chandler,Desk Organizer,STATIONERY,8,18281.74,146253.92,49365.44,02-Sep-2025,East,Guwahati
ORD003463,CUST01016,Lori Flowers MD,T-Shirt,Clothes,5,16516.77,82583.85,19227.71,29/03/2025,East,Guwahati
ORD004629,CUST00235,Michael Lyons,Tablet,Electronics,7,13423.17,93962.19,19524.77,06-06-2025,North,Delhi
ORD003442,CUST01214,Jonathan Perry,Office Chair,Furniture,2,16312.68,32625.36,3197.6,2024-07-07,North,Chandigarh
ORD000244,CUST00500,Phillip Berry,Bed Frame,furniture,3,15794.08,47382.24,2926.2,2023-10-28,South,Bengaluru
ORD006793,CUST00683,Dean Donovan,Wall Clock,Home decor,1,6176.8,6176.8,920.52,27-Nov-2023,North,Lucknow
ORD004303,CUST01036,Natalie Malone,Snack Box,GROCERIES,1,492.22,492.22,139.06,2025-03-28,West,Mumbai
ORD002876,CUST00768,Haley Johnson,Jacket,Clothing,1,24920.17,24920.17,3457.33,2023-03-06,South,Hyderabad
ORD001883,CUST00132,Dustin Jordan,Dining Table,Furniture,3,19585.46,58756.38,9497.03,2024-08-29,North,Delhi
ORD005441,CUST01048,James Martin,Dumbbell Set,Sport,4,17844.03,71376.12,16332.76,04-12-2025,West,Ahmedabad
ORD007830,CUST00149,Kathy Rivas,Sketchbook,STATIONERY,8,16703.1,133624.8,45741.98,11-19-2024,North,Chandigarh
ORD000005,CUST00678,Joseph Howard,Tennis Racket,SPORTS,3,499.99,1499.97,226.7,27/08/2024,East,Bhubaneswar
ORD004888,CUST01550,Lisa Brown,Headphones,Electronics ,4,9334.69,37338.76,8216.09,04/01/2023,North,Lucknow
ORD001972,CUST01753,Anthony Mooney,Backpack,Stationary,3,21169.58,63508.74,5524.36,28/06/2024,East,Bhubaneswar
ORD004999,CUST01493,Chelsey Fox,Smartwatch,electronics,4,4332.05,17328.2,1392.09,09-03-2024,North,Lucknow
ORD002003,CUST00896,Ryan Murphy,Headphones,Electronic,4,9917.0,39668.0,13430.96,19/09/2023,West,Ahmedabad
ORD007325,CUST00703,Karl Branch,Desk Organizer,Stationery,1,20192.62,20192.62,2989.5,18-Mar-2023,East,Bhubaneswar
ORD004787,CUST01181,Michelle Walls,Smartwatch,electronics,4,19817.61,79270.44,13127.45,04/03/2025,North,Chandigarh
ORD002996,CUST01344,Kyle Black,Sneakers,Clothes,5,10568.27,52841.35,13659.09,2024-05-23,South,Bengaluru
ORD003495,CUST00404,Kathleen Webster,Wall Art,HomeDecor,3,1520.97,4562.91,1453.73,01-05-2025,North,Jaipur
ORD007096,CUST00075,Amy Silva,Bicycle,Sport,8,21124.28,168994.24,25074.15,07-10-2023,North,Delhi
ORD003574,CUST01032,Annette Melton,Olive Oil,Groceries,6,22317.07,133902.42,35130.89,2024-09-08,South,Kochi
ORD008000,CUST00551,Kelly Lee,Office Chair,Furniture,3,9521.49,28564.47,2629.75,07-10-2025,West,Pune
ORD003176,CUST00194,Angelica Keith,Sketchbook,Stationary,6,19977.02,119862.12,34018.45,03/03/2023,South,Hyderabad
ORD001962,CUST00491,Heather Williams,Table Lamp,HomeDecor,6,19777.87,118667.22,10051.95,02-16-2025,West,Surat
ORD002607,CUST00976,Cynthia Haas,Photo Frame,HomeDecor,6,12969.83,77818.98,11662.92,04-05-2024,West,Pune
ORD003550,CUST01665,Jesse Sampson,Sketchbook,Stationary,6,3007.45,18044.7,2855.28,02/03/2023,East,Patna
ORD004921,CUST01426,David Torres,Sneakers,CLOTHING,5,2084.72,10423.6,1183.15,01-Feb-2023,East,Bhubaneswar
ORD006653,CUST01405,Christopher Perez,Laptop,Electronic,3,4274.19,12822.57,3708.17,2024-06-20,South,Bengaluru
ORD004693,CUST01738,Cynthia Shaw,Bookshelf,Furnitures,6,3535.35,21212.1,2750.18,11-07-2025,South,Chennai
ORD004197,CUST00481,Dawn Mullins,Bicycle,SPORTS,8,14069.72,112557.76,27374.72,03/09/2025,West,Pune
ORD007442,CUST01651,Christopher Rivera,Dumbbell Set,Sport,2,1645.04,3290.08,447.36,11/10/2024,West,Ahmedabad
ORD000408,CUST01212,Heather Bowers,Tennis Racket,SPORTS,3,6642.13,19926.39,5185.49,20/09/2025,South,Chennai
ORD003283,CUST01362,Kelli Smith,Hoodie,CLOTHING,4,4050.35,16201.4,5069.95,2025-08-14,North,Lucknow
ORD001914,CUST00735,Steven Stein,Pen Set,Stationery,4,21892.11,87568.44,25513.01,06-Nov-2024,West,Mumbai
ORD004550,CUST00512,Curtis Taylor,Tea Pack,groceries,7,8809.18,61664.26,19057.68,10-Feb-2024,East,Kolkata
ORD000216,CUST00852,Paul Lawrence,Laptop,electronics,4,16633.86,66535.44,9935.07,24/08/2024,North,Jaipur
