Order_ID,Customer_ID,Customer_Name,Product_Name,Product_Category,Quantity,Unit_Price,Revenue,Profit,Order_Date,Region,State_City,Profit_Margin_Pct,Revenue_Per_Customer,Avg_Order_Value,Order_Year,Order_Month,Order_Quarter
ORD001417,CUST01616,Randy Griffin,Jeans,Clothing,4,13700.82,54803.28,6854.95,2023-02-07,North,Delhi,12.51,271532.77,56994.15,2023,2,1
ORD000909,CUST00885,Holly Scott,Jeans,Clothing,8,23333.43,186667.44,23262.23,2025-03-02,East,Kolkata,12.46,366637.75,56994.15,2025,3,1
ORD006041,CUST01613,Susan Cunningham,Sketchbook,Stationery,2,17291.1,34582.2,11338.85,2025-12-28,East,Guwahati,32.79,378216.66000000003,56994.15,2025,12,4
ORD004001,CUST00211,Christopher Smith,Smartwatch,Electronics,1,13229.43,13229.43,856.41,2025-09-10,North,Delhi,6.47,28493.370000000003,56994.15,2025,9,3
ORD001873,CUST00603,Tammy Mcdowell,Coffee Beans,Groceries,8,12788.08,102304.64,22919.63,2024-11-08,South,Hyderabad,22.4,542674.16,56994.15,2024,11,4
ORD005862,CUST00331,Vanessa Howard,Bookshelf,Furniture,6,10943.03,65658.18,4759.51,2023-12-21,West,Surat,7.25,65658.18,56994.15,2023,12,4
ORD003414,CUST00490,Lance Simmons,Coffee Table,Furniture,4,19151.69,76606.76,14824.71,2024-03-19,South,Bengaluru,19.35,490997.54,56994.15,2024,3,1
ORD000020,CUST01658,Michael Marsh,Wall Clock,Home Decor,4,1822.18,7288.72,1663.16,2025-07-03,West,Surat,22.82,58273.06,56994.15,2025,7,3
ORD003703,CUST00345,Kayla Rodriguez,Coffee Table,Furniture,2,23034.77,46069.54,11036.94,2023-01-28,East,Patna,23.96,386771.37,56994.15,2023,1,1
ORD007265,CUST01438,Catherine Roberts,Yoga Mat,Sports,8,10237.04,81896.32,27726.69,2024-11-11,South,Kochi,33.86,138450.28,56994.15,2024,11,4
ORD002798,CUST01614,Brittany Melton,Bed Frame,Furniture,5,7106.09,35530.45,2016.97,2025-04-01,West,Pune,5.68,241874.01,56994.15,2025,4,2
ORD000315,CUST00389,Sandra Drake,Wall Art,Home Decor,3,14026.82,42080.46,9150.08,2023-08-05,North,Chandigarh,21.74,457406.78,56994.15,2023,8,3
ORD000626,CUST00393,Brian Smith,Sketchbook,Stationery,4,5971.31,23885.24,4732.68,2025-01-13,West,Mumbai,19.81,105016.96,56994.15,2025,1,1
ORD003316,CUST00382,Paul Wilson,Tea Pack,Groceries,7,276.21,1933.47,510.39,2024-12-01,South,Bengaluru,26.4,367619.01,56994.15,2024,12,4
ORD006830,CUST00530,Angel May,Jeans,Clothing,5,10356.31,51781.55,11943.5,2025-03-29,South,Hyderabad,23.07,288291.12,56994.15,2025,3,1
ORD002229,CUST01165,Mitchell Griffith,Running Shoes,Sports,4,21458.08,85832.32,19084.25,2024-01-18,South,Kochi,22.23,203797.95,56994.15,2024,1,1
ORD000119,CUST00088,Christopher Bass,Smartphone,Electronics,7,20568.88,143982.16,24260.94,2023-03-02,West,Surat,16.85,476948.72000000003,56994.15,2023,3,1
ORD006538,CUST01465,Beth Hall,Bookshelf,Furniture,7,9645.04,67515.28,21595.41,2025-09-22,East,Bhubaneswar,31.99,421656.94,56994.15,2025,9,3
ORD005641,CUST00171,Jamie Walton,Office Chair,Furniture,7,10682.58,74778.06,5126.76,2023-06-06,South,Chennai,6.86,195315.66999999998,56994.15,2023,6,2
ORD006597,CUST01328,Nicole Gutierrez,Sofa,Furniture,1,11709.1,11709.1,1551.35,2025-06-15,West,Mumbai,13.25,547613.7000000001,56994.15,2025,6,2
ORD003059,CUST00694,Jonathan Brooks,Smartphone,Electronics,7,10904.86,76334.02,4767.14,2024-10-09,West,Pune,6.25,436418.87,56994.15,2024,10,4
ORD002668,CUST00035,Debra Davidson,Hoodie,Clothing,4,17337.64,69350.56,3542.61,2024-01-05,East,Kolkata,5.11,200638.56,56994.15,2024,1,1
ORD007509,CUST01623,Lisa Grant,Tea Pack,Groceries,1,4698.81,4698.81,1003.32,2024-11-18,East,Patna,21.35,112625.95999999999,56994.15,2024,11,4
ORD002926,CUST01088,Philip Jackson,Tennis Racket,Sports,7,12030.07,84210.49,9178.32,2024-03-22,West,Ahmedabad,10.9,232906.34999999998,56994.15,2024,3,1
ORD006227,CUST00404,Kathleen Webster,Hoodie,Clothing,8,14516.16,116129.28,26557.26,2025-08-18,North,Delhi,22.87,536467.7,56994.15,2025,8,3
ORD007232,CUST01271,Kevin Escobar,Football,Sports,7,5479.84,38358.88,9231.78,2025-07-21,East,Patna,24.07,289183.56,56994.15,2025,7,3
ORD001862,CUST00120,Jeffrey Chandler,Desk Organizer,Stationery,8,18281.74,146253.92,49365.44,2025-09-02,East,Guwahati,33.75,412922.31,56994.15,2025,9,3
ORD003463,CUST01016,Lori Flowers MD,T-Shirt,Clothing,5,16516.77,82583.85,19227.71,2025-03-29,East,Guwahati,23.28,348491.77,56994.15,2025,3,1
ORD004629,CUST00235,Michael Lyons,Tablet,Electronics,7,13423.17,93962.19,19524.77,2025-06-06,North,Delhi,20.78,355789.51,56994.15,2025,6,2
ORD003442,CUST01214,Jonathan Perry,Office Chair,Furniture,2,16312.68,32625.36,3197.6,2024-07-07,North,Chandigarh,9.8,716279.45,56994.15,2024,7,3
ORD000244,CUST00500,Phillip Berry,Bed Frame,Furniture,3,15794.08,47382.24,2926.2,2023-10-28,South,Bengaluru,6.18,307501.8,56994.15,2023,10,4
ORD006793,CUST00683,Dean Donovan,Wall Clock,Home Decor,1,6176.8,6176.8,920.52,2023-11-27,North,Lucknow,14.9,128653.63,56994.15,2023,11,4
ORD004303,CUST01036,Natalie Malone,Snack Box,Groceries,1,492.22,492.22,139.06,2025-03-28,West,Mumbai,28.25,256318.5,56994.15,2025,3,1
ORD002876,CUST00768,Haley Johnson,Jacket,Clothing,1,24920.17,24920.17,3457.33,2023-03-06,South,Hyderabad,13.87,114584.18,56994.15,2023,3,1
ORD001883,CUST00132,Dustin Jordan,Dining Table,Furniture,3,19585.46,58756.38,9497.03,2024-08-29,North,Delhi,16.16,237145.82,56994.15,2024,8,3
ORD005441,CUST01048,James Martin,Dumbbell Set,Sports,4,17844.03,71376.12,16332.76,2025-04-12,West,Ahmedabad,22.88,353686.64999999997,56994.15,2025,4,2
ORD007830,CUST00149,Kathy Rivas,Sketchbook,Stationery,8,16703.1,133624.8,45741.98,2024-11-19,North,Chandigarh,34.23,393689.48,56994.15,2024,11,4
ORD000005,CUST00678,Joseph Howard,Tennis Racket,Sports,3,499.99,1499.97,226.7,2024-08-27,East,Bhubaneswar,15.11,100956.78,56994.15,2024,8,3
ORD004888,CUST01550,Lisa Brown,Headphones,Electronics,4,9334.69,37338.76,8216.09,2023-01-04,North,Lucknow,22.0,129145.1,56994.15,2023,1,1
ORD001972,CUST01753,Anthony Mooney,Backpack,Stationery,3,21169.58,63508.74,5524.36,2024-06-28,East,Bhubaneswar,8.7,136939.45,56994.15,2024,6,2
ORD002003,CUST00896,Ryan Murphy,Headphones,Electronics,4,9917.0,39668.0,13430.96,2023-09-19,West,Ahmedabad,33.86,203204.28999999998,56994.15,2023,9,3
ORD007325,CUST00703,Karl Branch,Desk Organizer,Stationery,1,20192.62,20192.62,2989.5,2023-03-18,East,Bhubaneswar,14.8,432829.17,56994.15,2023,3,1
ORD004787,CUST01181,Michelle Walls,Smartwatch,Electronics,4,19817.61,79270.44,13127.45,2025-03-04,North,Chandigarh,16.56,624275.94,56994.15,2025,3,1
ORD002996,CUST01344,Kyle Black,Sneakers,Clothing,5,10568.27,52841.35,13659.09,2024-05-23,South,Bengaluru,25.85,176494.47,56994.15,2024,5,2
ORD003495,CUST00404,Kathleen Webster,Wall Art,Home Decor,3,1520.97,4562.91,1453.73,2025-01-05,North,Jaipur,31.86,536467.7,56994.15,2025,1,1
ORD007096,CUST00075,Amy Silva,Bicycle,Sports,8,21124.28,168994.24,25074.15,2023-07-10,North,Delhi,14.84,295694.92,56994.15,2023,7,3
ORD003574,CUST01032,Annette Melton,Olive Oil,Groceries,6,22317.07,133902.42,35130.89,2024-09-08,South,Kochi,26.24,339808.66000000003,56994.15,2024,9,3
ORD008000,CUST00551,Kelly Lee,Office Chair,Furniture,3,9521.49,28564.47,2629.75,2025-07-10,West,Pune,9.21,45758.740000000005,56994.15,2025,7,3
ORD003176,CUST00194,Angelica Keith,Sketchbook,Stationery,6,19977.02,119862.12,34018.45,2023-03-03,South,Hyderabad,28.38,135082.56,56994.15,2023,3,1
ORD002607,CUST00976,Cynthia Haas,Photo Frame,Home Decor,6,12969.83,77818.98,11662.92,2024-04-05,West,Pune,14.99,419164.7,56994.15,2024,4,2
ORD003550,CUST01665,Jesse Sampson,Sketchbook,Stationery,6,3007.45,18044.7,2855.28,2023-03-02,East,Patna,15.82,272385.72,56994.15,2023,3,1
ORD004921,CUST01426,David Torres,Sneakers,Clothing,5,2084.72,10423.6,1183.15,2023-02-01,East,Bhubaneswar,11.35,352640.07,56994.15,2023,2,1
ORD006653,CUST01405,Christopher Perez,Laptop,Electronics,3,4274.19,12822.57,3708.17,2024-06-20,South,Bengaluru,28.92,640276.29,56994.15,2024,6,2
ORD004693,CUST01738,Cynthia Shaw,Bookshelf,Furniture,6,3535.35,21212.1,2750.18,2025-11-07,South,Chennai,12.97,61637.38,56994.15,2025,11,4
ORD004197,CUST00481,Dawn Mullins,Bicycle,Sports,8,14069.72,112557.76,27374.72,2025-09-03,West,Pune,24.32,758274.85,56994.15,2025,9,3
ORD007442,CUST01651,Christopher Rivera,Dumbbell Set,Sports,2,1645.04,3290.08,447.36,2024-10-11,West,Ahmedabad,13.6,288109.08999999997,56994.15,2024,10,4
ORD000408,CUST01212,Heather Bowers,Tennis Racket,Sports,3,6642.13,19926.39,5185.49,2025-09-20,South,Chennai,26.02,42751.59,56994.15,2025,9,3
ORD003283,CUST01362,Kelli Smith,Hoodie,Clothing,4,4050.35,16201.4,5069.95,2025-08-14,North,Lucknow,31.29,27560.559999999998,56994.15,2025,8,3
ORD001914,CUST00735,Steven Stein,Pen Set,Stationery,4,21892.11,87568.44,25513.01,2024-11-06,West,Mumbai,29.13,191072.9,56994.15,2024,11,4
ORD004550,CUST00512,Curtis Taylor,Tea Pack,Groceries,7,8809.18,61664.26,19057.68,2024-02-10,East,Kolkata,30.91,321119.87,56994.15,2024,2,1
ORD000216,CUST00852,Paul Lawrence,Laptop,Electronics,4,16633.86,66535.44,9935.07,2024-08-24,North,Jaipur,14.93,680135.1,56994.15,2024,8,3
ORD000932,CUST00658,Connie Turner,Tennis Racket,Sports,3,24723.44,74170.32,16475.74,2024-02-14,North,Delhi,22.21,627892.3200000001,56994.15,2024,2,1
ORD005798,CUST00056,Michael Lewis,Running Shoes,Sports,2,19655.93,39311.86,8706.93,2023-05-19,East,Bhubaneswar,22.15,272989.96,56994.15,2023,5,2
ORD002251,CUST00601,Casey Gillespie,Bookshelf,Furniture,2,15175.55,30351.1,6300.32,2023-01-19,North,Chandigarh,20.76,206349.96,56994.15,2023,1,1
ORD001488,CUST01701,Bethany Garcia,Hoodie,Clothing,8,15310.87,122486.96,31743.37,2024-11-27,East,Patna,25.92,333234.42,56994.15,2024,11,4
ORD003456,CUST00581,William Evans,Pen Set,Stationery,5,4693.74,23468.7,3611.99,2023-05-13,East,Guwahati,15.39,386516.24,56994.15,2023,5,2
ORD000029,CUST01425,Regina Ramos,Olive Oil,Groceries,5,9609.44,48047.2,10094.48,2025-01-05,North,Chandigarh,21.01,112970.94,56994.15,2025,1,1
ORD007609,CUST00496,Lawrence Harrington,Wall Art,Home Decor,2,17139.33,34278.66,5622.99,2024-07-22,North,Chandigarh,16.4,304372.8,56994.15,2024,7,3
ORD000825,CUST00679,Jose Crawford,Running Shoes,Sports,3,738.58,2215.74,639.95,2025-09-03,North,Jaipur,28.88,404219.27999999997,56994.15,2025,9,3
ORD005000,CUST00425,Felicia Aguilar,Smartphone,Electronics,7,18336.84,128357.88,44336.23,2024-08-26,West,Ahmedabad,34.54,384677.93000000005,56994.15,2024,8,3
ORD005622,CUST00773,Eric Patrick,Wall Art,Home Decor,7,14087.75,98614.25,31245.57,2025-02-03,North,Delhi,31.68,781256.87,56994.15,2025,2,1
ORD002190,CUST00317,Lauren Carson,Coffee Beans,Groceries,1,22435.6,22435.6,3070.94,2023-04-12,West,Pune,13.69,305378.77,56994.15,2023,4,2
ORD001462,CUST01433,Omar Price,Hoodie,Clothing,8,4061.32,32490.56,11344.58,2025-12-27,East,Bhubaneswar,34.92,284294.23,56994.15,2025,12,4
ORD005613,CUST01525,Nicholas Long,Wall Clock,Home Decor,6,21093.9,126563.4,17349.08,2024-05-06,West,Ahmedabad,13.71,497344.39,56994.15,2024,5,2
ORD004039,CUST00689,Katherine Stark,Tablet,Electronics,8,9379.13,75033.04,24776.68,2024-12-29,East,Guwahati,33.02,368319.04,56994.15,2024,12,4
ORD004754,CUST01631,Anna Evans,Bicycle,Sports,6,8973.9,53843.4,9322.66,2024-09-13,North,Delhi,17.31,689331.67,56994.15,2024,9,3
ORD003640,CUST00773,Eric Patrick,Table Lamp,Home Decor,3,8285.75,24857.25,6719.48,2023-11-22,North,Jaipur,27.03,781256.87,56994.15,2023,11,4
ORD000136,CUST01010,Blake Orr,Dress,Clothing,2,20745.85,41491.7,11892.31,2024-04-06,South,Kochi,28.66,504344.69999999995,56994.15,2024,4,2
ORD003323,CUST00115,Garrett Lin,Dress,Clothing,8,5555.24,44441.92,9104.44,2025-06-27,South,Hyderabad,20.49,135149.14,56994.15,2025,6,2
ORD004475,CUST00142,David Douglas Jr.,Jacket,Clothing,2,9800.94,19601.88,6728.14,2025-07-08,South,Kochi,34.32,155570.21,56994.15,2025,7,3
ORD007001,CUST01713,Jamie Snyder,Curtains,Home Decor,5,19457.89,97289.45,31149.68,2023-08-25,East,Kolkata,32.02,492442.95,56994.15,2023,8,3
ORD002306,CUST01736,Joanna Kelly,Table Lamp,Home Decor,8,325.01,2600.08,443.41,2023-03-17,East,Kolkata,17.05,415679.41000000003,56994.15,2023,3,1
ORD004561,CUST00943,Joshua Washington,Curtains,Home Decor,1,11490.89,11490.89,3953.36,2024-05-18,West,Pune,34.4,192435.25,56994.15,2024,5,2
ORD000912,CUST00770,Todd Thomas,Smartphone,Electronics,8,17399.21,139193.68,27998.05,2025-01-02,West,Surat,20.11,175966.5,56994.15,2025,1,1
ORD006044,CUST01214,Jonathan Perry,Office Chair,Furniture,6,2552.49,15314.94,2965.36,2023-11-26,North,Chandigarh,19.36,716279.45,56994.15,2023,11,4
ORD007588,CUST00446,Tracy Montoya,Photo Frame,Home Decor,2,11703.14,23406.28,2305.26,2023-01-30,South,Hyderabad,9.85,122603.01,56994.15,2023,1,1
ORD002350,CUST01769,Karen Thomas,Sketchbook,Stationery,4,23123.77,92495.08,24644.93,2025-02-01,East,Guwahati,26.64,349182.46,56994.15,2025,2,1
ORD004098,CUST01037,Samantha Robertson,Backpack,Stationery,5,11444.87,57224.35,3755.84,2025-08-31,West,Surat,6.56,380866.42,56994.15,2025,8,3
ORD002387,CUST00620,Elizabeth Mendez,Office Chair,Furniture,6,5057.42,30344.52,5390.4,2025-09-06,East,Patna,17.76,246321.1,56994.15,2025,9,3
ORD006052,CUST00970,Eric Barker,Rug,Home Decor,3,12761.65,38284.95,6429.84,2023-03-15,West,Mumbai,16.79,360191.62,56994.15,2023,3,1
ORD003151,CUST01698,Sonya Chavez,Coffee Beans,Groceries,5,10152.4,50762.0,15105.87,2025-12-20,North,Lucknow,29.76,360364.24,56994.15,2025,12,4
ORD005224,CUST01694,Michael Mckinney,Snack Box,Groceries,3,24920.88,74762.64,15995.98,2025-03-21,South,Kochi,21.4,241464.13,56994.15,2025,3,1
ORD001091,CUST01663,Michele Edwards,Notebook,Stationery,7,17958.12,125706.84,25577.31,2025-06-20,North,Jaipur,20.35,537586.14,56994.15,2025,6,2
ORD000205,CUST00858,Nicole Phillips,Sneakers,Clothing,5,11403.22,57016.1,5132.11,2025-04-25,East,Bhubaneswar,9.0,268176.81,56994.15,2025,4,2
ORD006219,CUST01572,Brandy Forbes,Sneakers,Clothing,7,23012.59,161088.13,36869.25,2025-02-23,West,Ahmedabad,22.89,473057.86,56994.15,2025,2,1
ORD001678,CUST01516,Laura Velez,Pen Set,Stationery,2,3627.6,7255.2,784.03,2025-07-05,East,Bhubaneswar,10.81,154927.2,56994.15,2025,7,3
ORD001309,CUST01179,Jason Graves,Dress,Clothing,4,17147.67,68590.68,19638.7,2025-09-28,South,Bengaluru,28.63,214345.24,56994.15,2025,9,3
ORD004678,CUST01506,Ms. Kelly Holder,Tea Pack,Groceries,1,20731.59,20731.59,4503.61,2023-02-16,East,Kolkata,21.72,185625.82,56994.15,2023,2,1
ORD007949,CUST01458,Christopher Hill,Snack Box,Groceries,7,6942.5,48597.5,16083.71,2025-03-28,East,Kolkata,33.1,238334.09,56994.15,2025,3,1
ORD005732,CUST00364,Nicole Parrish,Jeans,Clothing,5,13641.72,68208.6,22507.49,2024-04-29,South,Kochi,33.0,115887.47,56994.15,2024,4,2
ORD007825,CUST01706,Robert Garza,Tennis Racket,Sports,4,2726.79,10907.16,2784.7,2024-01-23,East,Patna,25.53,516215.23,56994.15,2024,1,1
ORD000325,CUST00111,Richard Rodriguez,Wall Clock,Home Decor,3,8271.77,24815.31,6435.37,2023-11-10,South,Hyderabad,25.93,486842.88,56994.15,2023,11,4
ORD001313,CUST00049,Joshua Blair,Laptop,Electronics,4,4765.0,19060.0,5390.56,2023-05-27,South,Bengaluru,28.28,83274.12,56994.15,2023,5,2
ORD000965,CUST01390,Robert Thompson,Wall Art,Home Decor,4,8840.78,35363.12,2590.13,2025-06-27,West,Ahmedabad,7.32,317103.03,56994.15,2025,6,2
ORD007159,CUST00658,Connie Turner,Camera,Electronics,1,13670.74,13670.74,3509.0,2025-08-12,North,Delhi,25.67,627892.3200000001,56994.15,2025,8,3
ORD000543,CUST00758,Melissa Stephens,Headphones,Electronics,3,21805.37,65416.11,22393.23,2025-03-25,West,Surat,34.23,281010.89,56994.15,2025,3,1
ORD005635,CUST01267,Shannon Taylor,Smartwatch,Electronics,4,12529.45,50117.8,12785.22,2025-06-17,South,Chennai,25.51,241137.91999999998,56994.15,2025,6,2
ORD000680,CUST00170,Daniel Murphy,Tennis Racket,Sports,8,20537.6,164300.8,49695.86,2023-12-16,West,Pune,30.25,677258.21,56994.15,2023,12,4
ORD001517,CUST01210,Anthony Randolph,Wall Art,Home Decor,7,16573.83,116016.81,9055.02,2025-02-22,South,Hyderabad,7.8,696043.01,56994.15,2025,2,1
ORD002963,CUST01354,Edward Arroyo,Dress,Clothing,8,16250.85,130006.8,31304.12,2024-04-26,East,Kolkata,24.08,269777.25,56994.15,2024,4,2
ORD004833,CUST00909,William Miller,Tennis Racket,Sports,8,11930.7,95445.6,6495.26,2025-03-03,West,Pune,6.81,344548.95,56994.15,2025,3,1
ORD005646,CUST00615,Elizabeth Sharp,Camera,Electronics,4,21505.56,86022.24,28394.35,2024-11-27,East,Patna,33.01,277062.74,56994.15,2024,11,4
ORD005470,CUST01657,Emily Herrera,T-Shirt,Clothing,2,23619.42,47238.84,11641.3,2025-05-26,North,Chandigarh,24.64,67138.42,56994.15,2025,5,2
ORD004180,CUST00992,Brian Harris,Smartwatch,Electronics,1,3058.53,3058.53,514.04,2025-10-17,North,Lucknow,16.81,200627.55,56994.15,2025,10,4
ORD001767,CUST00856,Melissa Abbott,Tablet,Electronics,7,5046.48,35325.36,8995.76,2023-04-28,West,Ahmedabad,25.47,186696.83,56994.15,2023,4,2
ORD007145,CUST00977,Stephen Davis,Snack Box,Groceries,6,4782.29,28693.74,9372.3,2023-03-23,East,Bhubaneswar,32.66,303105.58,56994.15,2023,3,1
ORD003777,CUST00285,Stephanie Williams,Photo Frame,Home Decor,2,17797.75,35595.5,2782.36,2023-12-02,West,Mumbai,7.82,208585.86,56994.15,2023,12,4
ORD004479,CUST00348,Victor Brown,Smartwatch,Electronics,6,1590.52,9543.12,2425.38,2024-09-18,East,Patna,25.41,9543.12,56994.15,2024,9,3
ORD001836,CUST01347,Penny Gomez MD,Bookshelf,Furniture,5,21885.28,109426.4,36398.36,2024-08-21,West,Surat,33.26,514326.83999999997,56994.15,2024,8,3
ORD004917,CUST01741,John Vaughn,Office Chair,Furniture,2,2961.06,5922.12,413.21,2025-05-18,West,Mumbai,6.98,262325.67,56994.15,2025,5,2
ORD003116,CUST00863,Holly Vega,Curtains,Home Decor,5,2591.88,12959.4,1545.62,2023-06-30,East,Patna,11.93,245232.91,56994.15,2023,6,2
ORD002507,CUST01226,Tiffany Jackson,Notebook,Stationery,1,1563.08,1563.08,95.84,2023-04-18,North,Chandigarh,6.13,303889.47,56994.15,2023,4,2
ORD004840,CUST00742,Manuel Brock,Sofa,Furniture,5,8625.08,43125.4,12829.04,2023-01-29,North,Jaipur,29.75,330892.95,56994.15,2023,1,1
ORD002843,CUST01483,Kenneth Huff,Tennis Racket,Sports,6,20313.91,121883.46,15880.42,2024-04-05,West,Mumbai,13.03,204889.17,56994.15,2024,4,2
ORD007173,CUST00108,Sierra Johnson,Jacket,Clothing,3,23462.41,70387.23,4249.26,2023-01-17,North,Jaipur,6.04,273349.81,56994.15,2023,1,1
ORD003693,CUST00066,Amber Kidd,Jacket,Clothing,6,20010.43,120062.58,10224.29,2024-09-19,East,Patna,8.52,246731.55,56994.15,2024,9,3
ORD000070,CUST01003,Dennis Marshall,Dining Table,Furniture,8,15542.34,124338.72,38502.31,2023-01-20,North,Lucknow,30.97,238356.05,56994.15,2023,1,1
ORD000858,CUST00052,Danny Morgan,Tea Pack,Groceries,3,6107.09,18321.27,5851.31,2024-08-31,East,Bhubaneswar,31.94,120307.2,56994.15,2024,8,3
ORD004417,CUST01256,Brett Swanson,Tablet,Electronics,3,13056.89,39170.67,4158.15,2024-12-12,South,Hyderabad,10.62,290721.99,56994.15,2024,12,4
ORD002475,CUST00948,Ariel Sandoval,Snack Box,Groceries,8,17587.91,140703.28,25436.26,2023-08-07,East,Kolkata,18.08,300001.33999999997,56994.15,2023,8,3
ORD006234,CUST01260,Kevin Cunningham,Curtains,Home Decor,3,19330.46,57991.38,10814.3,2025-10-29,North,Jaipur,18.65,615600.74,56994.15,2025,10,4
ORD001490,CUST01697,Michael Ortega,Photo Frame,Home Decor,7,18252.01,127764.07,37308.58,2023-07-29,North,Lucknow,29.2,593780.84,56994.15,2023,7,3
ORD005541,CUST00296,John Young,Olive Oil,Groceries,7,8361.91,58533.37,12255.8,2025-04-08,South,Bengaluru,20.94,435598.89,56994.15,2025,4,2
ORD003939,CUST01627,Amber Butler,Pen Set,Stationery,1,11873.33,11873.33,1119.95,2024-07-09,East,Bhubaneswar,9.43,196860.73,56994.15,2024,7,3
ORD002756,CUST01494,Mario White,Sketchbook,Stationery,2,3666.04,7332.08,1480.89,2025-12-07,North,Jaipur,20.2,418397.03,56994.15,2025,12,4
ORD004847,CUST00554,Barbara Hester,Backpack,Stationery,3,15439.97,46319.91,16148.84,2024-06-15,East,Bhubaneswar,34.86,211068.09000000003,56994.15,2024,6,2
ORD000621,CUST00432,Jack White,Football,Sports,8,6934.38,55475.04,13795.71,2024-10-20,West,Ahmedabad,24.87,343887.6,56994.15,2024,10,4
ORD007617,CUST01155,April Davis,Pen Set,Stationery,3,19604.83,58814.49,14683.13,2025-04-14,West,Surat,24.97,357927.66,56994.15,2025,4,2
ORD005899,CUST01487,Steve Miller PhD,Coffee Table,Furniture,5,14598.89,72994.45,17902.49,2025-01-02,East,Bhubaneswar,24.53,733506.92,56994.15,2025,1,1
ORD007064,CUST00316,Jordan Chambers,Tennis Racket,Sports,3,12121.17,36363.51,4808.34,2025-03-07,East,Bhubaneswar,13.22,412226.77,56994.15,2025,3,1
ORD000521,CUST01407,Denise Wallace,Olive Oil,Groceries,3,4919.11,14757.33,1825.13,2024-09-27,West,Pune,12.37,279906.06,56994.15,2024,9,3
ORD003629,CUST01509,Desiree Spencer,Photo Frame,Home Decor,2,366.31,732.62,71.74,2023-09-19,South,Hyderabad,9.79,279935.62,56994.15,2023,9,3
ORD007554,CUST00026,Judy Baker,Wall Art,Home Decor,7,700.9,4906.3,752.0,2023-11-13,South,Kochi,15.33,267705.19,56994.15,2023,11,4
ORD006247,CUST01652,Michael Hendricks,Rug,Home Decor,2,10248.33,20496.66,3577.46,2023-07-28,West,Ahmedabad,17.45,249666.53999999998,56994.15,2023,7,3
ORD004866,CUST01092,Curtis Watson,Dress,Clothing,3,1171.65,3514.95,1123.7,2024-03-19,North,Chandigarh,31.97,362451.31,56994.15,2024,3,1
ORD006030,CUST00862,Bonnie Valencia,Bicycle,Sports,2,12702.33,25404.66,6187.63,2023-01-24,North,Delhi,24.36,644373.91,56994.15,2023,1,1
ORD005355,CUST00739,Mr. David Wright,Rug,Home Decor,3,16618.26,49854.78,6613.71,2023-09-29,West,Ahmedabad,13.27,123249.19,56994.15,2023,9,3
ORD004125,CUST01133,Michael Brown,Backpack,Stationery,2,10615.47,21230.94,2845.96,2024-07-09,West,Pune,13.4,112630.55,56994.15,2024,7,3
ORD006505,CUST00199,Adam Vaughan,Backpack,Stationery,3,20887.14,62661.42,8024.82,2023-03-03,West,Ahmedabad,12.81,257293.18,56994.15,2023,3,1
ORD001692,CUST01324,Matthew Watts,Tablet,Electronics,4,24587.63,98350.52,20174.08,2025-11-20,North,Jaipur,20.51,566032.62,56994.15,2025,11,4
ORD005606,CUST01263,Jessica Larsen,Smartwatch,Electronics,7,10162.76,71139.32,21500.86,2023-06-23,East,Guwahati,30.22,517198.18,56994.15,2023,6,2
ORD002291,CUST01345,Christopher Johnson,Smartwatch,Electronics,5,24836.73,124183.65,31793.59,2023-11-22,East,Patna,25.6,444895.48,56994.15,2023,11,4
ORD005285,CUST01414,Phillip Miller,Sketchbook,Stationery,3,20921.93,62765.79,20519.64,2024-03-14,East,Guwahati,32.69,503319.32999999996,56994.15,2024,3,1
ORD000902,CUST00553,Diana Hays,Sofa,Furniture,3,9026.28,27078.84,1605.0,2025-06-01,North,Delhi,5.93,195918.67,56994.15,2025,6,2
ORD007648,CUST00885,Holly Scott,Jacket,Clothing,2,15894.71,31789.42,7073.03,2024-05-02,East,Patna,22.25,366637.75,56994.15,2024,5,2
ORD002609,CUST00298,William Barrett,Backpack,Stationery,8,20246.74,161973.92,11487.51,2024-01-13,West,Ahmedabad,7.09,383146.13,56994.15,2024,1,1
ORD005272,CUST00896,Ryan Murphy,Coffee Table,Furniture,2,24846.56,49693.12,10534.08,2023-12-04,West,Mumbai,21.2,203204.28999999998,56994.15,2023,12,4
ORD006724,CUST01506,Ms. Kelly Holder,Backpack,Stationery,3,14016.44,42049.32,6734.91,2025-11-14,East,Patna,16.02,185625.82,56994.15,2025,11,4
ORD004733,CUST00391,Thomas Atkins,Snack Box,Groceries,3,6729.22,20187.66,2437.43,2023-05-06,East,Bhubaneswar,12.07,247974.5,56994.15,2023,5,2
ORD007379,CUST00941,Lydia Pham,Tea Pack,Groceries,7,10645.9,74521.3,12726.39,2025-11-06,South,Bengaluru,17.08,641665.72,56994.15,2025,11,4
ORD005595,CUST01226,Tiffany Jackson,Notebook,Stationery,3,16156.4,48469.2,6322.27,2024-05-03,North,Delhi,13.04,303889.47,56994.15,2024,5,2
ORD007987,CUST00179,Lawrence Adkins,Dining Table,Furniture,3,873.29,2619.87,799.44,2024-07-24,West,Surat,30.51,360869.27,56994.15,2024,7,3
ORD005637,CUST01280,Nancy Webb,Curtains,Home Decor,8,225.86,1806.88,386.29,2024-08-07,East,Kolkata,21.38,284322.4,56994.15,2024,8,3
